"Date","Price","Open","High","Low","Vol.","Change %"
"25-04-2021","8,565.10","8,327.20","8,645.10","8,311.90","133.26B","3.81%"
"18-04-2021","8,250.55","8,085.65","8,308.65","7,950.45","98.44B","-0.16%"
"11-04-2021","8,263.60","8,422.80","8,428.65","8,024.05","105.83B","-3.45%"
"04-04-2021","8,559.10","8,278.50","8,587.15","8,059.55","158.83B","3.34%"
"28-03-2021","8,282.55","8,068.35","8,289.85","8,009.60","67.71B","3.76%"
"21-03-2021","7,982.65","8,244.90","8,279.90","7,827.60","114.17B","-2.73%"
"14-03-2021","8,206.90","8,530.35","8,536.15","7,889.15","154.83B","-3.25%"
"07-03-2021","8,482.90","8,447.50","8,556.75","8,270.80","142.69B","1.37%"
"28-02-2021","8,367.85","8,144.50","8,568.60","8,119.55","236.52B","3.95%"
"21-02-2021","8,049.70","7,994.80","8,158.55","7,863.25","163.29B","0.87%"
"14-02-2021","7,980.25","7,978.40","8,113.00","7,909.10","123.88B","0.62%"
"07-02-2021","7,930.70","7,708.15","7,985.70","7,694.25","141.21B","3.85%"
"31-01-2021","7,637.00","7,213.65","7,703.05","7,131.25","169.56B","6.41%"
"24-01-2021","7,176.85","7,418.30","7,451.05","7,149.95","103.41B","-2.33%"
"17-01-2021","7,348.20","7,415.45","7,514.35","7,236.90","160.21B","-0.72%"
"10-01-2021","7,401.60","7,509.10","7,530.40","7,353.60","166.30B","-0.56%"
"03-01-2021","7,443.00","7,226.35","7,492.35","7,166.55","167.80B","3.81%"
"27-12-2020","7,169.75","6,960.30","7,190.80","6,956.70","124.18B","3.88%"
"20-12-2020","6,902.10","6,959.30","6,981.20","6,361.25","112.92B","-0.80%"
"13-12-2020","6,957.70","6,880.30","7,030.95","6,840.15","119.48B","1.96%"
"06-12-2020","6,823.95","6,734.25","6,871.95","6,689.30","142.83B","1.86%"
"29-11-2020","6,699.35","6,627.95","6,726.95","6,585.25","96.27B","1.92%"
"22-11-2020","6,573.30","6,260.00","6,594.30","6,249.40","113.28B","6.33%"
"15-11-2020","6,182.25","6,093.35","6,200.55","6,057.25","80.41B","2.30%"
"08-11-2020","6,043.50","5,908.00","6,052.40","5,858.15","104.83B","3.15%"
"01-11-2020","5,859.10","5,808.70","5,901.75","5,705.30","96.41B","0.69%"
"25-10-2020","5,819.05","6,017.45","6,023.10","5,790.65","114.35B","-2.92%"
"18-10-2020","5,994.10","5,880.90","6,006.15","5,828.40","106.03B","2.65%"
"11-10-2020","5,839.30","5,903.85","5,906.50","5,725.55","102.45B","-0.63%"
"04-10-2020","5,876.60","5,888.55","5,964.40","5,864.35","103.36B","0.26%"
"27-09-2020","5,861.15","5,727.90","5,926.15","5,724.85","108.97B","3.65%"
"20-09-2020","5,654.95","6,015.25","6,033.00","5,475.45","102.37B","-5.62%"
"13-09-2020","5,991.50","5,730.60","6,083.15","5,729.55","135.63B","6.04%"
"06-09-2020","5,650.15","5,704.45","5,734.60","5,474.80","121.22B","-0.51%"
"30-08-2020","5,678.90","5,905.95","5,916.00","5,528.75","115.46B","-3.21%"
"23-08-2020","5,867.30","5,713.70","5,926.90","5,709.70","142.78B","3.67%"
"16-08-2020","5,659.45","5,432.45","5,686.20","5,355.85","133.97B","5.40%"
"09-08-2020","5,369.35","5,296.90","5,475.20","5,294.15","128.02B","2.02%"
"02-08-2020","5,262.90","5,024.05","5,274.05","5,012.50","122.28B","5.04%"
"26-07-2020","5,010.60","5,023.45","5,081.95","4,938.35","130.72B","0.42%"
"19-07-2020","4,989.40","4,884.50","4,998.40","4,876.75","116.87B","2.83%"
"12-07-2020","4,851.95","4,909.30","4,918.90","4,740.50","99.26B","-0.38%"
"05-07-2020","4,870.25","4,744.15","4,912.20","4,738.95","133.94B","3.49%"
"28-06-2020","4,706.00","4,700.10","4,729.70","4,595.00","114.64B","-0.05%"
"21-06-2020","4,708.35","4,629.75","4,823.95","4,618.70","125.57B","2.88%"
"14-06-2020","4,576.75","4,416.95","4,585.05","4,322.20","111.92B","4.17%"
"07-06-2020","4,393.50","4,524.15","4,542.70","4,206.55","148.83B","-0.67%"
"31-05-2020","4,423.10","4,079.40","4,430.25","4,076.50","136.29B","10.50%"
"24-05-2020","4,002.80","3,880.25","4,022.80","3,856.70","69.07B","3.95%"
"17-05-2020","3,850.85","3,945.75","3,950.65","3,785.15","95.86B","-2.14%"
"10-05-2020","3,935.10","3,959.45","4,040.65","3,820.40","82.24B","0.63%"
"03-05-2020","3,910.60","3,987.50","4,018.90","3,866.10","90.09B","-4.10%"
"26-04-2020","4,078.00","4,018.50","4,148.50","3,976.95","74.19B","2.99%"
"19-04-2020","3,959.60","4,160.15","4,161.75","3,886.85","77.77B","-3.22%"
"12-04-2020","4,091.15","3,870.85","4,097.30","3,727.00","74.95B","7.04%"
"05-04-2020","3,822.15","3,609.55","3,827.45","3,566.30","40.30B","9.65%"
"29-03-2020","3,485.75","3,503.10","3,619.30","3,426.50","34.91B","-2.28%"
"22-03-2020","3,566.95","3,543.25","3,738.90","3,202.90","49.33B","-8.19%"
"15-03-2020","3,885.25","4,505.45","4,533.35","3,671.10","72.73B","-17.71%"
"08-03-2020","4,721.60","5,319.50","5,327.15","3,978.45","57.84B","-13.22%"
"01-03-2020","5,440.80","5,770.35","5,810.95","5,321.70","92.04B","-4.13%"
"23-02-2020","5,675.05","6,133.65","6,141.75","5,650.35","78.54B","-7.90%"
"16-02-2020","6,162.00","6,176.60","6,196.65","5,972.35","61.78B","0.04%"
"09-02-2020","6,159.75","6,257.55","6,265.25","6,149.60","74.26B","-1.40%"
"02-02-2020","6,247.30","6,216.95","6,283.85","5,984.60","90.19B","0.34%"
"26-01-2020","6,226.05","6,332.80","6,401.10","6,213.75","96.41B","-1.88%"
"19-01-2020","6,345.05","6,324.05","6,358.70","6,220.50","93.31B","0.91%"
"12-01-2020","6,288.10","6,080.25","6,299.95","6,077.95","94.22B","3.82%"
