"Date","Price","Open","High","Low","Vol.","Change %"
"14-04-2019","11,913.35","11,833.00","12,013.70","11,812.25","1.71B","0.89%"
"07-04-2019","11,807.85","11,856.15","11,862.25","11,706.80","2.71B","-0.10%"
"31-03-2019","11,820.10","11,834.85","11,912.65","11,711.00","3.26B","0.26%"
"24-03-2019","11,789.20","11,551.15","11,794.85","11,464.75","3.49B","1.51%"
"17-03-2019","11,613.55","11,641.25","11,733.20","11,580.95","2.34B","0.16%"
"10-03-2019","11,595.05","11,260.65","11,653.05","11,251.75","3.01B","3.30%"
"03-03-2019","11,225.00","11,043.95","11,278.40","11,001.00","2.34B","1.67%"
"24-02-2019","11,040.55","10,960.85","11,097.50","10,866.20","3.32B","0.94%"
"17-02-2019","10,937.35","10,857.90","10,946.15","10,713.30","2.41B","0.84%"
"10-02-2019","10,845.85","11,080.05","11,080.05","10,743.75","2.93B","-2.24%"
"03-02-2019","11,094.10","11,051.05","11,272.20","10,975.00","2.38B","0.25%"
"27-01-2019","11,066.70","10,978.90","11,157.65","10,763.15","3.21B","0.90%"
"20-01-2019","10,968.30","11,122.10","11,188.50","10,941.85","2.47B","-1.27%"
"13-01-2019","11,109.50","11,033.65","11,151.70","10,918.35","2.06B","0.76%"
"06-01-2019","11,025.85","11,044.05","11,098.35","10,967.85","2.07B","0.54%"
"30-12-2018","10,966.15","11,154.10","11,167.40","10,869.45","1.98B","-1.22%"
"23-12-2018","11,101.65","11,028.80","11,134.20","10,766.50","1.88B","0.87%"
"16-12-2018","11,005.85","11,087.20","11,239.65","10,991.50","2.45B","-0.31%"
"09-12-2018","11,040.30","10,706.70","11,071.45","10,532.65","2.77B","1.34%"
"02-12-2018","10,894.10","11,146.80","11,154.20","10,793.70","2.60B","-1.79%"
"25-11-2018","11,092.25","10,803.45","11,130.00","10,719.60","3.40B","3.07%"
"18-11-2018","10,761.40","10,958.25","10,999.35","10,746.75","1.87B","-1.35%"
"11-11-2018","10,908.20","10,847.30","10,922.05","10,674.25","2.56B","0.78%"
"04-11-2018","10,823.30","10,786.65","10,855.40","10,708.85","1.35B","0.38%"
"28-10-2018","10,782.30","10,272.70","10,841.70","10,213.00","2.88B","5.45%"
"21-10-2018","10,225.30","10,606.10","10,608.65","10,186.00","2.79B","-2.65%"
"14-10-2018","10,504.05","10,722.40","10,922.95","10,449.35","1.83B","-1.57%"
"07-10-2018","10,671.30","10,502.05","10,692.10","10,329.05","3.14B","1.53%"
"30-09-2018","10,510.05","11,123.95","11,224.10","10,454.95","2.74B","-5.54%"
"23-09-2018","11,126.40","11,412.35","11,416.95","11,039.35","3.40B","-2.29%"
"16-09-2018","11,387.55","11,740.80","11,740.80","11,073.95","2.61B","-3.43%"
"09-09-2018","11,791.70","11,860.90","11,867.25","11,508.50","2.06B","-0.74%"
"02-09-2018","11,879.90","12,075.80","12,075.80","11,657.15","2.60B","-1.03%"
"26-08-2018","12,003.10","11,905.50","12,056.85","11,895.95","2.57B","1.24%"
"19-08-2018","11,856.20","11,782.05","11,910.75","11,779.75","1.72B","0.93%"
"12-08-2018","11,747.20","11,645.95","11,758.90","11,612.50","1.69B","0.34%"
"05-08-2018","11,707.35","11,689.80","11,775.35","11,643.10","2.47B","0.50%"
"29-07-2018","11,648.85","11,564.40","11,670.20","11,524.65","2.64B","0.92%"
"22-07-2018","11,542.35","11,230.00","11,547.30","11,222.05","2.75B","2.91%"
"15-07-2018","11,215.80","11,260.75","11,298.20","11,137.95","2.25B","-0.38%"
"08-07-2018","11,258.70","11,104.50","11,333.80","11,074.05","1.88B","2.01%"
"01-07-2018","11,037.20","11,013.10","11,084.80","10,874.95","1.97B","0.40%"
"24-06-2018","10,993.45","11,120.95","11,127.60","10,827.15","2.24B","-1.13%"
"17-06-2018","11,119.65","11,148.40","11,148.40","11,001.05","1.81B","-0.15%"
"10-06-2018","11,136.30","11,115.70","11,226.00","11,078.30","2.01B","0.34%"
"03-06-2018","11,098.25","11,083.35","11,134.50","10,852.20","1.93B","0.77%"
"27-05-2018","11,013.85","10,981.30","11,096.95","10,910.85","2.72B","0.73%"
"20-05-2018","10,934.00","10,927.75","10,954.40","10,734.70","2.29B","0.24%"
"13-05-2018","10,908.05","11,143.35","11,248.95","10,899.40","2.06B","-2.01%"
"06-05-2018","11,131.95","11,023.90","11,138.00","11,005.20","1.78B","1.32%"
"29-04-2018","10,986.50","11,112.20","11,191.95","10,972.00","1.34B","-0.98%"
"22-04-2018","11,095.00","10,993.90","11,122.25","10,927.70","2.04B","1.17%"
"15-04-2018","10,966.85","10,800.50","10,995.40","10,798.75","1.82B","0.80%"
"08-04-2018","10,879.35","10,752.40","10,923.60","10,747.20","1.91B","1.20%"
"01-04-2018","10,750.35","10,521.45","10,766.00","10,497.20","1.91B","2.60%"
"25-03-2018","10,478.40","10,351.95","10,578.65","10,324.45","1.46B","1.17%"
"18-03-2018","10,357.60","10,578.45","10,587.05","10,301.95","2.04B","-1.88%"
"11-03-2018","10,556.20","10,642.65","10,816.00","10,541.45","2.28B","-0.08%"
"04-03-2018","10,564.55","10,788.25","10,802.30","10,476.45","2.09B","-2.36%"
"25-02-2018","10,820.00","10,899.05","11,004.25","10,808.55","2.02B","-0.35%"
"18-02-2018","10,857.85","10,866.85","10,867.25","10,670.65","2.30B","0.24%"
"11-02-2018","10,831.35","10,916.15","11,013.80","10,809.35","1.91B","-0.14%"
"04-02-2018","10,846.10","10,951.25","11,060.45","10,610.75","2.16B","-2.39%"
"28-01-2018","11,111.20","11,474.30","11,552.80","11,087.80","2.24B","-3.04%"
"21-01-2018","11,459.05","11,308.00","11,528.40","11,302.65","2.01B","1.27%"
"14-01-2018","11,315.75","11,196.15","11,329.40","11,086.80","1.94B","1.40%"
"07-01-2018","11,159.10","11,084.00","11,173.40","11,067.60","1.65B","0.98%"
"31-12-2017","11,051.25","10,990.45","11,056.65","10,854.45","1.79B","0.60%"
"24-12-2017","10,985.15","10,962.85","11,002.55","10,911.90","1.42B","0.41%"
"17-12-2017","10,940.65","10,673.80","10,949.10","10,484.75","1.72B","1.83%"
"10-12-2017","10,743.65","10,745.80","10,783.40","10,546.05","1.51B","0.43%"
"03-12-2017","10,698.10","10,595.80","10,705.75","10,449.95","1.48B","1.48%"
"26-11-2017","10,542.05","10,777.65","10,832.65","10,526.20","1.89B","-2.42%"
"19-11-2017","10,803.15","10,705.15","10,814.45","10,678.60","1.61B","0.95%"
"12-11-2017","10,701.30","10,733.10","10,759.00","10,487.20","1.99B","-0.26%"
"05-11-2017","10,729.55","10,853.90","10,918.05","10,662.35","2.32B","-1.26%"
"29-10-2017","10,866.45","10,747.95","10,878.05","10,723.50","2.30B","1.42%"
"22-10-2017","10,714.00","10,545.20","10,752.40","10,496.85","3.25B","1.87%"
"15-10-2017","10,517.30","10,575.45","10,618.70","10,491.15","1.11B","-0.16%"
"08-10-2017","10,534.60","10,360.30","10,558.30","10,319.45","1.44B","1.81%"
"01-10-2017","10,347.65","10,252.90","10,356.05","10,194.70","1.09B","2.01%"
"24-09-2017","10,143.90","10,319.45","10,319.45","10,020.55","1.90B","-1.72%"
"17-09-2017","10,320.95","10,526.60","10,566.95","10,308.10","1.53B","-1.47%"
"10-09-2017","10,475.05","10,361.45","10,530.50","10,351.40","1.73B","1.50%"
"03-09-2017","10,320.10","10,361.80","10,365.30","10,226.90","1.32B","-0.31%"
"27-08-2017","10,352.40","10,260.25","10,361.20","10,141.85","1.60B","1.38%"
"20-08-2017","10,211.60","10,221.65","10,240.90","10,080.25","1.19B","0.18%"
"13-08-2017","10,193.20","10,089.20","10,300.60","10,086.05","1.33B","1.55%"
"06-08-2017","10,037.15","10,431.15","10,461.75","10,007.95","1.74B","-3.67%"
"30-07-2017","10,419.85","10,376.75","10,472.15","10,329.95","1.62B","0.64%"
"23-07-2017","10,353.70","10,277.95","10,447.15","10,261.95","1.73B","0.93%"
"16-07-2017","10,258.10","10,242.25","10,267.55","10,138.10","1.64B","0.36%"
"09-07-2017","10,221.70","10,049.10","10,246.95","9,974.20","1.19B","2.24%"
"02-07-2017","9,997.75","9,898.90","10,032.50","9,857.50","1.31B","1.65%"
"25-06-2017","9,835.40","9,896.55","9,914.60","9,752.75","1.26B","-0.42%"
"18-06-2017","9,876.90","9,950.15","10,020.35","9,861.35","1.29B","-0.35%"
"11-06-2017","9,911.20","9,965.80","9,977.50","9,880.20","1.38B","-0.73%"
"04-06-2017","9,984.45","9,959.30","10,013.05","9,919.80","1.35B","0.34%"
"28-05-2017","9,951.00","9,856.75","9,967.65","9,827.55","2.09B","0.68%"
"21-05-2017","9,884.25","9,802.95","9,891.55","9,609.80","1.94B","1.41%"
"14-05-2017","9,746.55","9,795.35","9,882.75","9,699.30","1.73B","-0.14%"
"07-05-2017","9,760.65","9,653.15","9,814.75","9,638.30","1.47B","1.41%"
"30-04-2017","9,625.35","9,687.90","9,726.70","9,608.00","1.32B","-0.28%"
"23-04-2017","9,652.45","9,479.90","9,718.35","9,476.30","1.57B","2.00%"
"16-04-2017","9,463.60","9,489.45","9,558.50","9,408.40","1.52B","-0.30%"
"09-04-2017","9,492.45","9,542.05","9,583.35","9,485.70","1.23B","-0.23%"
"02-04-2017","9,514.45","9,509.40","9,576.40","9,484.10","1.23B","0.50%"
"26-03-2017","9,467.10","9,379.50","9,483.25","9,312.25","1.82B","0.81%"
"19-03-2017","9,391.10","9,452.55","9,452.90","9,292.55","1.78B","-0.55%"
"12-03-2017","9,442.65","9,350.75","9,498.90","9,315.45","1.46B","2.71%"
"05-03-2017","9,193.60","9,185.95","9,245.60","9,151.60","1.28B","0.31%"
"26-02-2017","9,165.05","9,222.75","9,278.05","9,123.55","1.68B","-0.59%"
"19-02-2017","9,219.25","9,109.80","9,262.90","9,098.15","1.43B","1.20%"
"12-02-2017","9,110.20","9,110.45","9,173.95","8,975.50","1.67B","0.30%"
"05-02-2017","9,082.95","9,068.85","9,115.20","9,005.60","1.67B","0.68%"
"29-01-2017","9,021.35","8,903.05","9,037.70","8,803.75","2.30B","1.26%"
"22-01-2017","8,908.90","8,585.55","8,943.45","8,583.15","1.47B","3.56%"
"15-01-2017","8,602.90","8,640.65","8,718.75","8,595.45","1.31B","-0.51%"
"08-01-2017","8,646.70","8,490.80","8,701.90","8,460.80","1.38B","2.05%"
"01-01-2017","8,472.70","8,409.60","8,538.85","8,337.20","1.18B","1.08%"
"25-12-2016","8,382.50","8,152.70","8,394.40","8,069.85","1.14B","2.56%"
"18-12-2016","8,173.25","8,346.60","8,349.05","8,131.20","978.48M","-2.18%"
"11-12-2016","8,355.75","8,475.10","8,475.10","8,335.15","1.24B","-1.72%"
"04-12-2016","8,501.70","8,319.60","8,517.70","8,293.65","1.14B","2.23%"
"27-11-2016","8,316.35","8,314.50","8,491.90","8,298.80","1.53B","-0.33%"
"20-11-2016","8,344.05","8,312.65","8,351.45","8,112.10","1.69B","0.73%"
"13-11-2016","8,283.30","8,508.35","8,510.95","8,250.30","1.54B","-2.76%"
"06-11-2016","8,518.45","8,778.50","8,843.70","8,194.25","1.97B","-1.79%"
"30-10-2016","8,673.85","8,928.25","8,949.75","8,638.65","1.20B","-2.61%"
"23-10-2016","8,906.05","8,985.80","9,005.85","8,807.05","1.47B","-0.69%"
"16-10-2016","8,967.55","8,875.75","9,001.40","8,769.05","1.36B","1.36%"
"09-10-2016","8,847.30","9,004.35","9,014.50","8,792.30","736.46M","-1.32%"
"02-10-2016","8,965.30","8,900.00","9,067.15","8,875.15","1.35B","1.37%"
"25-09-2016","8,844.20","9,034.05","9,040.20","8,762.55","1.74B","-2.33%"
"18-09-2016","9,054.75","8,997.90","9,104.35","8,969.15","1.31B","0.76%"
"11-09-2016","8,986.25","8,954.40","9,060.20","8,897.95","1.40B","-1.15%"
"04-09-2016","9,090.75","9,065.95","9,188.15","9,065.95","1.43B","0.76%"
"28-08-2016","9,022.25","8,814.65","9,037.30","8,773.10","1.67B","2.48%"
"21-08-2016","8,803.90","8,893.45","8,910.45","8,779.25","1.40B","-1.00%"
"14-08-2016","8,893.00","8,873.90","8,916.90","8,809.20","1.24B","0.24%"
"07-08-2016","8,871.50","8,914.25","8,938.05","8,727.50","1.61B","-0.12%"
"31-07-2016","8,881.90","8,859.25","8,917.45","8,701.90","1.53B","0.49%"
"24-07-2016","8,839.00","8,711.30","8,874.50","8,711.05","1.69B","1.30%"
"17-07-2016","8,725.30","8,723.75","8,750.40","8,628.40","1.50B","0.29%"
"10-07-2016","8,700.10","8,565.95","8,752.85","8,562.35","1.69B","2.64%"
"03-07-2016","8,476.05","8,518.00","8,543.05","8,437.10","1.12B","0.07%"
"26-06-2016","8,469.85","8,148.60","8,491.05","8,148.60","1.58B","3.38%"
"19-06-2016","8,192.85","8,214.45","8,379.20","8,025.15","1.54B","-0.92%"
"12-06-2016","8,268.90","8,199.95","8,308.40","8,160.15","1.38B","0.02%"
"05-06-2016","8,267.45","8,323.50","8,381.75","8,261.30","1.49B","-0.59%"
"29-05-2016","8,316.40","8,265.15","8,359.45","8,230.05","2.37B","0.78%"
"22-05-2016","8,251.90","7,924.85","8,260.70","7,825.50","1.65B","4.94%"
"15-05-2016","7,863.35","7,958.75","8,055.25","7,849.70","1.40B","-0.98%"
"08-05-2016","7,941.50","7,882.70","8,036.25","7,882.70","1.36B","1.04%"
"01-05-2016","7,859.45","7,939.90","8,024.80","7,803.05","1.51B","-1.31%"
"24-04-2016","7,963.65","8,007.40","8,098.55","7,899.60","1.80B","-0.61%"
"17-04-2016","8,012.15","8,004.90","8,086.65","7,948.70","1.30B","0.72%"
"10-04-2016","7,954.60","7,689.85","7,968.70","7,633.45","884.19M","3.73%"
"03-04-2016","7,668.40","7,833.20","7,858.35","7,635.60","1.39B","-1.82%"
"27-03-2016","7,810.70","7,829.75","7,859.15","7,664.95","1.78B","0.06%"
"20-03-2016","7,806.30","7,703.05","7,815.65","7,703.05","868.99M","1.56%"
"13-03-2016","7,686.60","7,637.55","7,692.30","7,487.25","1.44B","1.10%"
"06-03-2016","7,603.10","7,579.65","7,638.60","7,518.85","1.30B","0.32%"
"28-02-2016","7,578.55","7,138.15","7,594.55","6,924.40","2.19B","6.48%"
"21-02-2016","7,117.30","7,292.35","7,331.25","7,049.80","1.53B","-2.35%"
"14-02-2016","7,288.50","7,155.45","7,302.10","7,040.00","1.82B","3.05%"
"07-02-2016","7,073.00","7,591.95","7,617.55","6,950.40","1.82B","-6.78%"
"31-01-2016","7,587.70","7,688.35","7,695.55","7,441.50","1.54B","-0.94%"
"24-01-2016","7,659.65","7,569.55","7,670.35","7,511.75","1.33B","1.85%"
"17-01-2016","7,520.20","7,546.60","7,583.75","7,340.95","1.62B","-0.55%"
"10-01-2016","7,562.10","7,702.05","7,770.30","7,552.40","1.44B","-2.71%"
"03-01-2016","7,772.55","8,082.35","8,101.55","7,720.20","1.21B","-4.26%"
"27-12-2015","8,118.15","8,009.30","8,126.00","8,009.30","919.05M","1.41%"
"20-12-2015","8,005.55","7,895.85","8,032.45","7,890.35","713.89M","1.23%"
"13-12-2015","7,908.50","7,691.70","7,986.10","7,685.75","1.20B","2.18%"
"06-12-2015","7,740.15","7,956.60","7,964.45","7,707.55","1.12B","-2.29%"
"29-11-2015","7,921.80","8,064.30","8,109.40","7,916.80","1.40B","-1.81%"
"22-11-2015","8,067.90","7,999.95","8,082.55","7,953.25","996.28M","1.04%"
"15-11-2015","7,984.85","7,859.60","8,030.40","7,835.65","1.08B","1.24%"
"08-11-2015","7,886.90","7,903.80","8,068.40","7,853.55","834.34M","-2.26%"
"01-11-2015","8,069.60","8,169.55","8,234.10","8,040.30","1.20B","-1.30%"
"25-10-2015","8,175.85","8,421.20","8,421.50","8,156.30","1.30B","-2.49%"
"18-10-2015","8,384.85","8,363.45","8,424.25","8,319.45","893.48M","0.54%"
"11-10-2015","8,340.10","8,335.90","8,347.20","8,199.30","1.16B","0.54%"
"04-10-2015","8,295.15","8,135.05","8,340.05","8,135.05","1.31B","2.67%"
"27-09-2015","8,079.25","8,009.55","8,128.00","7,802.75","1.05B","1.21%"
"20-09-2015","7,982.95","8,030.40","8,141.60","7,843.30","1.01B","-1.42%"
"13-09-2015","8,098.30","7,952.45","8,173.05","7,907.20","942.73M","2.18%"
"06-09-2015","7,925.30","7,834.90","8,000.20","7,657.60","1.24B","1.55%"
"30-08-2015","7,804.70","8,160.40","8,197.60","7,773.15","1.45B","-4.28%"
"23-08-2015","8,153.55","8,213.80","8,242.15","7,777.30","1.97B","-3.65%"
"16-08-2015","8,462.40","8,676.15","8,687.85","8,382.55","1.24B","-2.30%"
"09-08-2015","8,661.95","8,734.85","8,781.15","8,478.45","1.26B","-0.66%"
"02-08-2015","8,719.10","8,632.05","8,758.50","8,590.60","1.19B","0.85%"
"26-07-2015","8,645.85","8,595.75","8,661.10","8,434.70","1.31B","0.25%"
"19-07-2015","8,624.65","8,730.00","8,753.30","8,596.80","973.03M","-1.05%"
"12-07-2015","8,716.00","8,496.70","8,740.25","8,459.55","853.24M","3.02%"
"05-07-2015","8,460.20","8,468.10","8,650.60","8,417.65","1.10B","-1.27%"
"28-06-2015","8,568.95","8,310.70","8,591.55","8,262.05","994.31M","1.40%"
"21-06-2015","8,450.95","8,331.90","8,489.30","8,331.90","1.10B","1.83%"
"14-06-2015","8,298.70","8,055.10","8,324.35","8,018.55","1.01B","3.09%"
"07-06-2015","8,049.95","8,197.05","8,225.90","8,006.40","1.02B","-1.66%"
"31-05-2015","8,186.25","8,480.00","8,525.30","8,122.85","1.14B","-3.69%"
"24-05-2015","8,499.85","8,503.50","8,508.25","8,330.95","1.51B","-0.27%"
"17-05-2015","8,523.15","8,366.45","8,552.65","8,354.45","1.06B","2.17%"
"10-05-2015","8,342.25","8,283.20","8,379.00","8,154.15","1.22B","1.36%"
"03-05-2015","8,230.05","8,288.65","8,419.30","8,028.30","1.26B","-0.12%"
"26-04-2015","8,239.55","8,366.45","8,367.85","8,199.45","1.18B","-1.24%"
"19-04-2015","8,342.90","8,662.40","8,662.40","8,312.20","1.45B","-3.53%"
"12-04-2015","8,647.95","8,847.85","8,895.20","8,638.25","918.20M","-2.02%"
"05-04-2015","8,825.90","8,644.90","8,832.90","8,606.35","1.21B","2.47%"
"29-03-2015","8,613.35","8,421.15","8,627.50","8,415.85","639.45M","2.91%"
"22-03-2015","8,370.10","8,616.80","8,633.95","8,286.15","1.32B","-2.63%"
"15-03-2015","8,596.30","8,685.10","8,823.75","8,579.40","1.27B","-0.89%"
