Strategy,Date,Price,Amount Invested,Units,Current Value,Running Total Investment,Running Corpus Value,Index,Year
DIP,2001-12-16,1050.85,10000,9.516106009420946,15352.333824998812,10000,15352.333824998812,Nifty,2001
SIP,2001-01-28,1378.85,10000,7.252420495340321,11700.32998513254,10000,11700.32998513254,Nifty,2001
SIP,2001-02-25,1306.35,10000,7.6549163700386575,12349.676579783365,20000,24050.006564915904,Nifty,2001
SIP,2001-03-25,1148.2,10000,8.709284096847238,14050.688033443648,30000,38100.69459835955,Nifty,2001
SIP,2001-04-29,1130.05,10000,8.849165966107694,14276.359453121542,40000,52377.0540514811,Nifty,2001
SIP,2001-05-27,1148.05,10000,8.710422019946867,14052.52384478028,50000,66429.57789626138,Nifty,2001
SIP,2001-06-24,1107.9,10000,9.026085386767758,14561.783554472422,60000,80991.3614507338,Nifty,2001
SIP,2001-07-29,1074.6,10000,9.305788200260563,15013.028103480367,70000,96004.38955421417,Nifty,2001
SIP,2001-08-26,1053.75,10000,9.489916963226571,15310.083036773427,80000,111314.4725909876,Nifty,2001
SIP,2001-09-30,914.6,10000,10.933741526350317,17639.405204460967,90000,128953.87779544857,Nifty,2001
SIP,2001-10-28,997.6,10000,10.024057738572575,16171.812349639134,100000,145125.69014508772,Nifty,2001
SIP,2001-11-25,1067.15,10000,9.370753877149415,15117.83723000515,110000,160243.52737509285,Nifty,2001
SIP,2001-12-30,1096.2,10000,9.122422915526364,14717.204889618683,120000,174960.73226471152,Nifty,2001
DEC_FILL,2002-12-01,1069.8,10000,9.347541596560106,15080.388857730419,50000,79302.66435228336,Nifty,2002
DEC_FILL,2002-12-01,1069.8,10000,9.347541596560106,15080.388857730419,60000,94383.05321001378,Nifty,2002
DEC_FILL,2002-12-01,1069.8,10000,9.347541596560106,15080.388857730419,70000,109463.4420677442,Nifty,2002
DEC_FILL,2002-12-01,1069.8,10000,9.347541596560106,15080.388857730419,80000,124543.83092547461,Nifty,2002
DEC_FILL,2002-12-01,1069.8,10000,9.347541596560106,15080.388857730419,90000,139624.21978320504,Nifty,2002
DEC_FILL,2002-12-01,1069.8,10000,9.347541596560106,15080.388857730419,100000,154704.60864093545,Nifty,2002
DEC_FILL,2002-12-01,1069.8,10000,9.347541596560106,15080.388857730419,110000,169784.99749866588,Nifty,2002
DEC_FILL,2002-12-01,1069.8,10000,9.347541596560106,15080.388857730419,120000,184865.38635639628,Nifty,2002
DIP,2002-04-14,1100.3,10000,9.088430428065074,14662.364809597384,40000,64222.275494552945,Nifty,2002
DIP,2002-05-26,1028.8,10000,9.720062208398135,15681.37636080871,30000,49559.91068495556,Nifty,2002
DIP,2002-07-21,973.5,10000,10.272213662044171,16572.162300975862,20000,33878.53432414686,Nifty,2002
DIP,2002-10-20,932.2,10000,10.727311735679038,17306.372023170992,10000,17306.372023170992,Nifty,2002
SIP,2002-01-27,1081.65,10000,9.245134747838948,14915.175888688575,10000,14915.175888688575,Nifty,2002
SIP,2002-02-24,1178.0,10000,8.488964346349745,13695.246179966043,20000,28610.422068654618,Nifty,2002
SIP,2002-03-31,1141.95,10000,8.756950829721092,14127.588773589037,30000,42738.01084224365,Nifty,2002
SIP,2002-04-28,1096.95,10000,9.116185787866357,14707.142531564794,40000,57445.15337380845,Nifty,2002
SIP,2002-05-26,1028.8,10000,9.720062208398135,15681.37636080871,50000,73126.52973461716,Nifty,2002
SIP,2002-06-30,1073.8,10000,9.312721177127957,15024.213075060532,60000,88150.74280967769,Nifty,2002
SIP,2002-07-28,954.75,10000,10.473946059177795,16897.617177271535,70000,105048.35998694922,Nifty,2002
SIP,2002-08-25,1010.6,10000,9.895111814763506,15963.783890757964,80000,121012.14387770719,Nifty,2002
SIP,2002-09-29,948.2,10000,10.54629824931449,17014.342965619064,90000,138026.48684332625,Nifty,2002
SIP,2002-10-27,951.45,10000,10.510273792632297,16956.224709653685,100000,154982.71155297995,Nifty,2002
SIP,2002-11-24,1050.15,10000,9.522449173927534,15362.567252297289,110000,170345.27880527722,Nifty,2002
SIP,2002-12-29,1089.6,10000,9.177679882525698,14806.350954478708,120000,185151.62975975592,Nifty,2002
DEC_FILL,2003-12-07,1698.9,10000,5.886161633998469,9496.14456412973,50000,65257.81242235758,Nifty,2003
DEC_FILL,2003-12-07,1698.9,10000,5.886161633998469,9496.14456412973,60000,74753.9569864873,Nifty,2003
DEC_FILL,2003-12-07,1698.9,10000,5.886161633998469,9496.14456412973,70000,84250.10155061704,Nifty,2003
DEC_FILL,2003-12-07,1698.9,10000,5.886161633998469,9496.14456412973,80000,93746.24611474677,Nifty,2003
DEC_FILL,2003-12-07,1698.9,10000,5.886161633998469,9496.14456412973,90000,103242.3906788765,Nifty,2003
DEC_FILL,2003-12-07,1698.9,10000,5.886161633998469,9496.14456412973,100000,112738.53524300622,Nifty,2003
DEC_FILL,2003-12-07,1698.9,10000,5.886161633998469,9496.14456412973,110000,122234.67980713595,Nifty,2003
DEC_FILL,2003-12-07,1698.9,10000,5.886161633998469,9496.14456412973,120000,131730.82437126568,Nifty,2003
DIP,2003-03-02,1017.1,10000,9.831874938550781,15861.763838363975,40000,55761.66785822785,Nifty,2003
DIP,2003-04-06,949.8,10000,10.52853232259423,16985.68119604127,30000,39899.90401986387,Nifty,2003
DIP,2003-09-14,1322.15,10000,7.563438339068941,12202.095072419921,20000,22914.222823822598,Nifty,2003
DIP,2003-10-19,1506.05,10000,6.639885793964344,10712.127751402675,10000,10712.127751402675,Nifty,2003
SIP,2003-01-26,1041.85,10000,9.598310697317274,15484.954647981958,10000,15484.954647981958,Nifty,2003
SIP,2003-02-23,1063.4,10000,9.403799134850479,15171.149144254277,20000,30656.103792236237,Nifty,2003
SIP,2003-03-30,1016.95,10000,9.833325138895717,15864.103446580459,30000,46520.20723881669,Nifty,2003
SIP,2003-04-27,938.3,10000,10.65757220505169,17193.86123840989,40000,63714.06847722658,Nifty,2003
SIP,2003-05-25,1006.8,10000,9.932459276916966,16024.03655145014,50000,79738.10502867673,Nifty,2003
SIP,2003-06-29,1138.45,10000,8.783872809521718,14171.022003601387,60000,93909.1270322781,Nifty,2003
SIP,2003-07-27,1195.75,10000,8.3629521220991,13491.950658582478,70000,107401.07769086059,Nifty,2003
SIP,2003-08-31,1398.4,10000,7.151029748283753,11536.756292906177,80000,118937.83398376676,Nifty,2003
SIP,2003-09-28,1449.3,10000,6.899882701994066,11131.580763127027,90000,130069.4147468938,Nifty,2003
SIP,2003-10-26,1555.9,10000,6.427148274310688,10368.918310945432,100000,140438.33305783922,Nifty,2003
SIP,2003-11-30,1645.8,10000,6.076072426783328,9802.527646129542,110000,150240.86070396876,Nifty,2003
SIP,2003-12-28,1946.05,10000,5.1386141157729766,8290.126152976543,120000,158530.9868569453,Nifty,2003
DEC_FILL,2004-12-05,1969.0,10000,5.078720162519045,8193.499238191975,70000,64612.10652609115,Nifty,2004
DEC_FILL,2004-12-05,1969.0,10000,5.078720162519045,8193.499238191975,80000,72805.60576428313,Nifty,2004
DEC_FILL,2004-12-05,1969.0,10000,5.078720162519045,8193.499238191975,90000,80999.1050024751,Nifty,2004
DEC_FILL,2004-12-05,1969.0,10000,5.078720162519045,8193.499238191975,100000,89192.60424066709,Nifty,2004
DEC_FILL,2004-12-05,1969.0,10000,5.078720162519045,8193.499238191975,110000,97386.10347885906,Nifty,2004
DEC_FILL,2004-12-05,1969.0,10000,5.078720162519045,8193.499238191975,120000,105579.60271705104,Nifty,2004
DIP,2004-01-11,1900.65,10000,5.2613579564885695,8488.14879120301,60000,56418.60728789917,Nifty,2004
DIP,2004-02-15,1852.65,10000,5.397673602677246,8708.0668231992,50000,47930.45849669616,Nifty,2004
DIP,2004-03-14,1725.1,10000,5.796765404904064,9351.921627731726,40000,39222.39167349696,Nifty,2004
DIP,2004-04-25,1796.1,10000,5.567618729469406,8982.239296252992,30000,29870.470045765232,Nifty,2004
DIP,2004-05-09,1582.4,10000,6.319514661274014,10195.273003033366,20000,20888.23074951224,Nifty,2004
DIP,2004-05-23,1508.75,10000,6.628003314001657,10692.957746478873,10000,10692.957746478873,Nifty,2004
SIP,2004-01-25,1809.75,10000,5.525625086337892,8914.490951788921,10000,8914.490951788921,Nifty,2004
SIP,2004-02-29,1867.7,10000,5.354178936660063,8637.89687851368,20000,17552.3878303026,Nifty,2004
SIP,2004-03-28,1841.1,10000,5.431535495084461,8762.69621421976,30000,26315.084044522362,Nifty,2004
SIP,2004-04-25,1796.1,10000,5.567618729469406,8982.239296252992,40000,35297.32334077535,Nifty,2004
SIP,2004-05-30,1521.1,10000,6.5741897311156405,10606.140293208862,50000,45903.46363398422,Nifty,2004
SIP,2004-06-27,1537.5,10000,6.504065040650406,10493.0081300813,60000,56396.471764065514,Nifty,2004
SIP,2004-07-25,1632.3,10000,6.126324817741837,9883.599828462906,70000,66280.07159252843,Nifty,2004
SIP,2004-08-29,1634.1,10000,6.119576525304449,9872.712808273667,80000,76152.7844008021,Nifty,2004
SIP,2004-09-26,1775.15,10000,5.633326761118778,9088.246063712924,90000,85241.03046451503,Nifty,2004
SIP,2004-10-31,1852.3,10000,5.398693516169087,8709.712249635588,100000,93950.74271415062,Nifty,2004
SIP,2004-11-28,1996.2,10000,5.009518084360284,8081.855525498446,110000,102032.59823964906,Nifty,2004
SIP,2004-12-26,2080.5,10000,4.806536890170632,7754.38596491228,120000,109786.98420456135,Nifty,2004
DEC_FILL,2005-12-04,2756.45,10000,3.6278546681419943,5852.817936113479,80000,60402.49667880592,Nifty,2005
DEC_FILL,2005-12-04,2756.45,10000,3.6278546681419943,5852.817936113479,90000,66255.31461491939,Nifty,2005
DEC_FILL,2005-12-04,2756.45,10000,3.6278546681419943,5852.817936113479,100000,72108.13255103288,Nifty,2005
DEC_FILL,2005-12-04,2756.45,10000,3.6278546681419943,5852.817936113479,110000,77960.95048714634,Nifty,2005
DEC_FILL,2005-12-04,2756.45,10000,3.6278546681419943,5852.817936113479,120000,83813.76842325983,Nifty,2005
DIP,2005-01-02,2015.5,10000,4.9615480029769286,8004.465393202679,70000,54549.67874269244,Nifty,2005
DIP,2005-01-09,1931.1,10000,5.178395733001916,8354.305836051992,60000,46545.213349489764,Nifty,2005
DIP,2005-03-20,2015.4,10000,4.961794184777215,8004.862558301081,50000,38190.90751343777,Nifty,2005
DIP,2005-04-10,1956.3,10000,5.111690436027194,8246.690180442672,40000,30186.04495513669,Nifty,2005
DIP,2005-04-24,1902.5,10000,5.256241787122208,8479.894875164257,30000,21939.354774694017,Nifty,2005
DIP,2005-10-09,2484.4,10000,4.025116728385123,6493.720817903718,20000,13459.459899529762,Nifty,2005
DIP,2005-10-23,2316.05,10000,4.317696077373113,6965.739081626043,10000,6965.739081626043,Nifty,2005
SIP,2005-01-30,2077.95,10000,4.812435332900215,7763.901922567916,10000,7763.901922567916,Nifty,2005
SIP,2005-02-27,2148.15,10000,4.655168400716896,7510.183180876568,20000,15274.085103444484,Nifty,2005
SIP,2005-03-27,2067.65,10000,4.836408483060479,7802.577805721471,30000,23076.662909165956,Nifty,2005
SIP,2005-04-24,1902.5,10000,5.256241787122208,8479.894875164257,40000,31556.557784330213,Nifty,2005
SIP,2005-05-29,2094.25,10000,4.774979109466396,7703.4737973021365,50000,39260.03158163235,Nifty,2005
SIP,2005-06-26,2211.9,10000,4.52100004521,7293.729372937293,60000,46553.76095456964,Nifty,2005
SIP,2005-07-31,2361.2,10000,4.235134677282738,6832.542774860241,70000,53386.30372942988,Nifty,2005
SIP,2005-08-28,2415.8,10000,4.1394155145293485,6678.119049590197,80000,60064.422779020075,Nifty,2005
SIP,2005-09-25,2601.4,10000,3.8440839547935726,6201.660644268471,90000,66266.08342328855,Nifty,2005
SIP,2005-10-30,2419.05,10000,4.1338541989624025,6669.146979186044,100000,72935.2304024746,Nifty,2005
SIP,2005-11-27,2697.95,10000,3.7065179117478086,5979.72534702274,110000,78914.95574949734,Nifty,2005
SIP,2005-12-25,2836.55,10000,3.5254093881652007,5687.542965926918,120000,84602.49871542426,Nifty,2005
DEC_FILL,2006-12-03,3962.0,10000,2.523977788995457,4071.9333669863704,60000,30188.33604534505,Nifty,2006
DEC_FILL,2006-12-03,3962.0,10000,2.523977788995457,4071.9333669863704,70000,34260.26941233142,Nifty,2006
DEC_FILL,2006-12-03,3962.0,10000,2.523977788995457,4071.9333669863704,80000,38332.20277931779,Nifty,2006
DEC_FILL,2006-12-03,3962.0,10000,2.523977788995457,4071.9333669863704,90000,42404.136146304154,Nifty,2006
DEC_FILL,2006-12-03,3962.0,10000,2.523977788995457,4071.9333669863704,100000,46476.069513290524,Nifty,2006
DEC_FILL,2006-12-03,3962.0,10000,2.523977788995457,4071.9333669863704,110000,50548.002880276894,Nifty,2006
DEC_FILL,2006-12-03,3962.0,10000,2.523977788995457,4071.9333669863704,120000,54619.93624726327,Nifty,2006
DIP,2006-04-09,3345.5,10000,2.9890898221491558,4822.298610073233,50000,26116.40267835868,Nifty,2006
DIP,2006-05-14,3246.9,10000,3.0798607902922788,4968.739412978533,40000,21294.10406828545,Nifty,2006
DIP,2006-05-28,3091.35,10000,3.234832678279716,5218.755559868666,30000,16325.36465530692,Nifty,2006
DIP,2006-06-04,2866.3,10000,3.4888183372291803,5628.510623451836,20000,11106.609095438253,Nifty,2006
DIP,2006-07-16,2945.0,10000,3.395585738539898,5478.098471986417,10000,5478.098471986417,Nifty,2006
SIP,2006-01-29,2940.6,10000,3.4006665306400055,5486.295313881521,10000,5486.295313881521,Nifty,2006
SIP,2006-02-26,3147.35,10000,3.177276121181311,5125.8995663018095,20000,10612.194880183331,Nifty,2006
SIP,2006-03-26,3402.55,10000,2.9389722414071797,4741.443917062203,30000,15353.638797245534,Nifty,2006
SIP,2006-04-30,3663.95,10000,2.72929488666603,4403.171440658306,40000,19756.810237903843,Nifty,2006
SIP,2006-05-28,3091.35,10000,3.234832678279716,5218.755559868666,50000,24975.565797772506,Nifty,2006
SIP,2006-06-25,3128.2,10000,3.196726552010741,5157.278946358929,60000,30132.844744131435,Nifty,2006
SIP,2006-07-30,3176.75,10000,3.1478712520657903,5078.46069095774,70000,35211.305435089176,Nifty,2006
SIP,2006-08-27,3435.45,10000,2.9108268203583227,4696.036909284082,80000,39907.34234437326,Nifty,2006
SIP,2006-09-24,3588.4,10000,2.7867573291717758,4495.875599152826,90000,44403.217943526084,Nifty,2006
SIP,2006-10-29,3805.35,10000,2.627879170115758,4239.557465147752,100000,48642.775408673835,Nifty,2006
SIP,2006-11-26,3997.6,10000,2.501500900540324,4035.671402841705,110000,52678.44681151554,Nifty,2006
SIP,2006-12-31,3983.4,10000,2.5104182356780638,4050.0577396194203,120000,56728.50455113497,Nifty,2006
DEC_FILL,2007-12-02,5974.3,10000,1.6738362653365246,2700.4000468674153,90000,30560.76340112989,Nifty,2007
DEC_FILL,2007-12-02,5974.3,10000,1.6738362653365246,2700.4000468674153,100000,33261.16344799731,Nifty,2007
DEC_FILL,2007-12-02,5974.3,10000,1.6738362653365246,2700.4000468674153,110000,35961.56349486473,Nifty,2007
DEC_FILL,2007-12-02,5974.3,10000,1.6738362653365246,2700.4000468674153,120000,38661.96354173214,Nifty,2007
DIP,2007-02-18,3938.95,10000,2.5387476357912644,4095.7615608220467,80000,27860.363354262474,Nifty,2007
DIP,2007-02-25,3726.75,10000,2.683303146172939,4328.972965720803,70000,23764.601793440426,Nifty,2007
DIP,2007-06-03,4145.0,10000,2.4125452352231602,3892.1592279855245,60000,19435.628827719625,Nifty,2007
DIP,2007-08-12,4108.05,10000,2.4342449580701304,3927.1673908545413,50000,15543.469599734102,Nifty,2007
DIP,2007-10-14,5215.3,10000,1.9174352386248155,3093.398270473415,40000,11616.30220887956,Nifty,2007
DIP,2007-11-04,5663.25,10000,1.7657705381185715,2848.7176091466913,30000,8522.903938406145,Nifty,2007
DIP,2007-11-18,5608.6,10000,1.7829761437791962,2876.475412758977,20000,5674.186329259454,Nifty,2007
DIP,2007-12-16,5766.5,10000,1.7341541663053845,2797.7109165004767,10000,2797.7109165004767,Nifty,2007
SIP,2007-01-28,4183.5,10000,2.390343014222541,3856.3403848452253,10000,3856.3403848452253,Nifty,2007
SIP,2007-02-25,3726.75,10000,2.683303146172939,4328.972965720803,20000,8185.313350566028,Nifty,2007
SIP,2007-03-25,3821.55,10000,2.616739281181719,4221.585482330467,30000,12406.898832896495,Nifty,2007
SIP,2007-04-29,4117.35,10000,2.428746645293696,3918.2969628523197,40000,16325.195795748814,Nifty,2007
SIP,2007-05-27,4297.05,10000,2.327177947661768,3754.43618296273,50000,20079.631978711546,Nifty,2007
SIP,2007-06-24,4318.3,10000,2.3157260959173747,3735.9609105435006,60000,23815.592889255047,Nifty,2007
SIP,2007-07-29,4401.55,10000,2.271926934829776,3665.2997239608776,70000,27480.89261321592,Nifty,2007
SIP,2007-08-26,4464.0,10000,2.240143369175627,3614.023297491039,80000,31094.91591070696,Nifty,2007
SIP,2007-09-30,5185.85,10000,1.9283241898627996,3110.9654155056546,90000,34205.88132621261,Nifty,2007
SIP,2007-10-28,5932.4,10000,1.6856584181781404,2719.472726046794,100000,36925.354052259405,Nifty,2007
SIP,2007-11-25,5762.75,10000,1.7352826341590386,2799.5314736887767,110000,39724.885525948186,Nifty,2007
SIP,2007-12-30,6274.3,10000,1.593803292797603,2571.2828522703726,120000,42296.16837821856,Nifty,2007
DIP,2008-05-18,4946.55,10000,2.0216110218232908,3261.4650615075147,120000,56418.09560667432,Nifty,2008
DIP,2008-06-01,4627.8,10000,2.160853969488742,3486.1057089761875,110000,53156.6305451668,Nifty,2008
DIP,2008-06-15,4347.55,10000,2.300146059274764,3710.8256374279767,100000,49670.52483619061,Nifty,2008
DIP,2008-06-22,4136.65,10000,2.417415058078397,3900.0157131978776,90000,45959.69919876264,Nifty,2008
DIP,2008-09-21,3985.25,10000,2.50925286995797,4048.177655103193,80000,42059.68348556476,Nifty,2008
DIP,2008-09-28,3818.3,10000,2.6189665557970825,4225.178744467433,70000,38011.50583046157,Nifty,2008
DIP,2008-10-05,3279.95,10000,3.048826963825668,4918.672540739951,60000,33786.32708599413,Nifty,2008
DIP,2008-10-12,3074.35,10000,3.2527200871728983,5247.613316636037,50000,28867.654545254187,Nifty,2008
DIP,2008-10-19,2584.0,10000,3.869969040247678,6243.421052631578,40000,23620.041228618145,Nifty,2008
DIP,2008-11-09,2810.35,10000,3.5582756596153504,5740.5661216574445,30000,17376.620175986565,Nifty,2008
DIP,2008-11-16,2693.45,10000,3.7127104642744437,5989.71579201396,20000,11636.054054329123,Nifty,2008
DIP,2008-12-21,2857.25,10000,3.4998687549216903,5646.338262315163,10000,5646.338262315163,Nifty,2008
SIP,2008-01-27,5317.25,10000,1.8806713996896893,3034.0871691193756,10000,3034.0871691193756,Nifty,2008
SIP,2008-02-24,5223.5,10000,1.914425193835551,3088.5421652148943,20000,6122.62933433427,Nifty,2008
SIP,2008-03-30,4647.0,10000,2.1519259737465033,3471.7021734452337,30000,9594.331507779503,Nifty,2008
SIP,2008-04-27,5228.2,10000,1.9127041811713401,3085.765655483723,40000,12680.097163263226,Nifty,2008
SIP,2008-05-25,4870.1,10000,2.0533459271883534,3312.6629843329706,50000,15992.760147596196,Nifty,2008
SIP,2008-06-29,4016.0,10000,2.49003984063745,4017.1812749003984,60000,20009.941422496595,Nifty,2008
SIP,2008-07-27,4413.55,10000,2.265749793250331,3655.334141450759,70000,23665.275563947354,Nifty,2008
SIP,2008-08-31,4352.3,10000,2.297635732830917,3706.7757277761184,80000,27372.051291723474,Nifty,2008
SIP,2008-09-28,3818.3,10000,2.6189665557970825,4225.178744467433,90000,31597.230036190907,Nifty,2008
SIP,2008-10-26,2885.6,10000,3.4654837815359025,5590.864984751872,100000,37188.095020942776,Nifty,2008
SIP,2008-11-30,2714.4,10000,3.684055408193339,5943.486590038314,110000,43131.58161098109,Nifty,2008
SIP,2008-12-28,3046.75,10000,3.282185935833265,5295.150570279806,120000,48426.73218126089,Nifty,2008
DEC_FILL,2009-12-06,5117.3,10000,1.9541555116956206,3152.6390870185446,90000,41637.30783986281,Nifty,2009
DEC_FILL,2009-12-06,5117.3,10000,1.9541555116956206,3152.6390870185446,100000,44789.946926881355,Nifty,2009
DEC_FILL,2009-12-06,5117.3,10000,1.9541555116956206,3152.6390870185446,110000,47942.586013899905,Nifty,2009
DEC_FILL,2009-12-06,5117.3,10000,1.9541555116956206,3152.6390870185446,120000,51095.22510091845,Nifty,2009
DIP,2009-01-04,2873.0,10000,3.4806822137138878,5615.384615384615,80000,38484.66875284426,Nifty,2009
DIP,2009-01-18,2678.55,10000,3.733363200238935,6023.034850945473,70000,32869.284137459654,Nifty,2009
DIP,2009-02-15,2736.45,10000,3.654369712583822,5895.59465731148,60000,26846.24928651418,Nifty,2009
DIP,2009-03-01,2620.15,10000,3.81657538690533,6157.281071694369,50000,20950.6546292027,Nifty,2009
DIP,2009-06-14,4313.6,10000,2.3182492581602374,3740.031528189911,40000,14793.373557508332,Nifty,2009
DIP,2009-07-05,4003.9,10000,2.4975648742476086,4029.321411623667,30000,11053.34202931842,Nifty,2009
DIP,2009-08-02,4481.4,10000,2.231445530414603,3599.9910742178786,20000,7024.020617694754,Nifty,2009
DIP,2009-10-25,4711.7,10000,2.1223762124074113,3424.0295434768764,10000,3424.0295434768764,Nifty,2009
SIP,2009-01-25,2874.8,10000,3.4785028523723387,5611.868651732294,10000,5611.868651732294,Nifty,2009
SIP,2009-02-22,2763.65,10000,3.6184031986684273,5837.569880411774,20000,11449.438532144068,Nifty,2009
SIP,2009-03-29,3211.05,10000,3.114246118870774,5024.21326357422,30000,16473.651795718284,Nifty,2009
SIP,2009-04-26,3473.95,10000,2.8785676247499246,4643.993149009053,40000,21117.64494472734,Nifty,2009
SIP,2009-05-31,4586.9,10000,2.1801216507881143,3517.1902592164647,50000,24634.835203943807,Nifty,2009
SIP,2009-06-28,4424.25,10000,2.260270102277222,3646.493756003842,60000,28281.328959947645,Nifty,2009
SIP,2009-07-26,4636.45,10000,2.156822568991362,3479.6018505537645,70000,31760.930810501413,Nifty,2009
SIP,2009-08-30,4680.4,10000,2.13656952397231,3446.927613024528,80000,35207.85842352594,Nifty,2009
SIP,2009-09-27,5083.4,10000,1.9671873155761892,3173.663296219066,90000,38381.521719745004,Nifty,2009
SIP,2009-10-25,4711.7,10000,2.1223762124074113,3424.0295434768764,100000,41805.55126322188,Nifty,2009
SIP,2009-11-29,5108.9,10000,1.9573685137700876,3157.8226232652823,110000,44963.37388648716,Nifty,2009
SIP,2009-12-27,5201.05,10000,1.922688687861105,3101.8736601263204,120000,48065.24754661348,Nifty,2009
DEC_FILL,2010-12-05,5857.35,10000,1.7072566945803136,2754.3172253664197,70000,21825.140173616077,Nifty,2010
DEC_FILL,2010-12-05,5857.35,10000,1.7072566945803136,2754.3172253664197,80000,24579.457398982497,Nifty,2010
DEC_FILL,2010-12-05,5857.35,10000,1.7072566945803136,2754.3172253664197,90000,27333.774624348916,Nifty,2010
DEC_FILL,2010-12-05,5857.35,10000,1.7072566945803136,2754.3172253664197,100000,30088.091849715336,Nifty,2010
DEC_FILL,2010-12-05,5857.35,10000,1.7072566945803136,2754.3172253664197,110000,32842.409075081756,Nifty,2010
DEC_FILL,2010-12-05,5857.35,10000,1.7072566945803136,2754.3172253664197,120000,35596.72630044817,Nifty,2010
DIP,2010-01-17,5036.0,10000,1.9857029388403495,3203.534551231136,60000,19070.822948249654,Nifty,2010
DIP,2010-01-24,4882.05,10000,2.0483198656302166,3304.554439221228,50000,15867.28839701852,Nifty,2010
DIP,2010-01-31,4718.65,10000,2.1192502092759584,3418.9863626249034,40000,12562.73395779729,Nifty,2010
DIP,2010-05-02,5018.05,10000,1.9928059704466874,3214.993872121641,30000,9143.747595172388,Nifty,2010
DIP,2010-05-16,4931.15,10000,2.0279245206493415,3271.6506291635824,20000,5928.753723050747,Nifty,2010
DIP,2010-11-07,6071.65,10000,1.646998756515939,2657.103093887164,10000,2657.103093887164,Nifty,2010
SIP,2010-01-31,4718.65,10000,2.1192502092759584,3418.9863626249034,10000,3418.9863626249034,Nifty,2010
SIP,2010-02-28,5088.7,10000,1.9651384440033801,3170.357851710653,20000,6589.344214335557,Nifty,2010
SIP,2010-03-28,5290.5,10000,1.8901805122389188,3049.4282203950474,30000,9638.772434730605,Nifty,2010
SIP,2010-04-25,5278.0,10000,1.8946570670708602,3056.650246305419,40000,12695.422681036023,Nifty,2010
SIP,2010-05-30,5135.5,10000,1.9472300652322072,3141.46626423912,50000,15836.888945275145,Nifty,2010
SIP,2010-06-27,5237.1,10000,1.909453705294915,3080.5216627522864,60000,18917.41060802743,Nifty,2010
SIP,2010-07-25,5367.6,10000,1.8630300320441164,3005.626350696773,70000,21923.036958724202,Nifty,2010
SIP,2010-08-29,5479.4,10000,1.8250173376647079,2944.300470854473,80000,24867.337429578678,Nifty,2010
SIP,2010-09-26,6143.4,10000,1.6277631279096267,2626.070254256601,90000,27493.407683835278,Nifty,2010
SIP,2010-10-31,6312.45,10000,1.5841709637304058,2555.7430157862636,100000,30049.150699621536,Nifty,2010
SIP,2010-11-28,5992.8,10000,1.6686690695501267,2692.0638099052194,110000,32741.214509526755,Nifty,2010
SIP,2010-12-26,6134.5,10000,1.6301247045398972,2629.8801858342163,120000,35371.094695360975,Nifty,2010
DEC_FILL,2011-12-04,4866.7,10000,2.054780446709269,3314.977294676064,120000,37969.7233622178,Nifty,2011
DIP,2011-01-02,5904.6,10000,1.6935948243742167,2732.276530162924,110000,34654.74606754174,Nifty,2011
DIP,2011-01-09,5654.55,10000,1.7684873243671024,2853.100600401446,100000,31922.469537378816,Nifty,2011
DIP,2011-01-23,5512.15,10000,1.814174142575946,2926.8071442177734,90000,29069.368936977367,Nifty,2011
DIP,2011-05-01,5551.45,10000,1.8013311837447874,2906.0875987354652,80000,26142.561792759592,Nifty,2011
DIP,2011-07-31,5211.25,10000,1.918925401775006,3095.802350683617,70000,23236.47419402413,Nifty,2011
DIP,2011-08-14,4845.65,10000,2.063706623466408,3329.377895638356,60000,20140.67184334051,Nifty,2011
DIP,2011-09-18,4867.75,10000,2.0543372194545735,3314.2622361460635,50000,16811.293947702157,Nifty,2011
DIP,2011-11-13,4905.8,10000,2.0384035223612864,3288.5564026254633,40000,13497.031711556094,Nifty,2011
DIP,2011-11-20,4710.05,10000,2.123119712104967,3425.229031538943,30000,10208.47530893063,Nifty,2011
DIP,2011-12-04,4866.7,10000,2.054780446709269,3314.977294676064,20000,6783.246277391688,Nifty,2011
DIP,2011-12-11,4651.6,10000,2.1497979189956142,3468.268982715624,10000,3468.268982715624,Nifty,2011
SIP,2011-01-30,5395.75,10000,1.8533104758374648,2989.945790668582,10000,2989.945790668582,Nifty,2011
SIP,2011-02-27,5538.75,10000,1.8054615211013316,2912.751071992778,20000,5902.69686266136,Nifty,2011
SIP,2011-03-27,5826.05,10000,1.716428798242377,2769.1145802044266,30000,8671.811442865786,Nifty,2011
SIP,2011-04-24,5749.5,10000,1.7392816766675363,2805.9831289677363,40000,11477.794571833521,Nifty,2011
SIP,2011-05-29,5516.75,10000,1.8126614401595142,2924.3667014093444,50000,14402.161273242866,Nifty,2011
SIP,2011-06-26,5627.2,10000,1.7770827409724197,2866.9675860108046,60000,17269.12885925367,Nifty,2011
SIP,2011-07-31,5211.25,10000,1.918925401775006,3095.802350683617,70000,20364.931209937287,Nifty,2011
SIP,2011-08-28,5040.0,10000,1.9841269841269842,3200.9920634920636,80000,23565.92327342935,Nifty,2011
SIP,2011-09-25,4943.25,10000,2.0229606028422595,3263.6423405654173,90000,26829.565613994768,Nifty,2011
SIP,2011-10-30,5284.2,10000,1.8924340486734037,3053.0638507248023,100000,29882.629464719572,Nifty,2011
